59 	1.0 1.89671361502 5.0 1.0 1.0 2.0 2.0 4.0 5.0 0.812830502027
60 	1.0 1.91466666667 5.0 1.0 1.0 2.0 2.0 4.0 5.0 0.841061762827
01 	1.0 12.0672843435 151.0 1.0 2.0 2.0 5.0 68.0 150.0 23.9255954513
02 	1.0 12.4298432786 152.0 1.0 2.0 2.0 6.0 70.0 152.0 24.5687492797
03 	1.0 12.0583661621 156.0 1.0 2.0 2.0 5.0 69.0 155.0 24.357561631
04 	1.0 10.1152528323 132.0 1.0 2.0 2.0 4.0 56.0 132.0 19.9497796395
05 	1.0 10.429562202 128.0 1.0 2.0 2.0 5.0 57.0 128.0 20.1074138812
06 	1.0 10.1577514463 132.0 1.0 2.0 2.0 4.0 58.0 131.0 20.3646009076
07 	1.0 8.32094303336 114.0 1.0 2.0 2.0 4.0 45.0 113.9843 16.3434771206
08 	1.0 8.57965537565 114.0 1.0 2.0 2.0 4.0 46.9 114.0 16.6789368412
09 	1.0 8.78479139599 114.0 1.0 2.0 2.0 4.0 46.0 113.0 16.6918782653
