3320770,10,11
4320859,70510,5199
5320985,89641,24257
6321081,58745,8381
7321190,86311,22521
8321274,77745,17376
9321362,91006,23722
10321432,95217,15822
11321513,71210,19224
12321605,61411,20026
13321684,82863,28447
14321760,82177,12990
15321833,82907,23203
16321927,78334,32048
17322008,76481,10911
18322095,101432,23166
19322188,80316,10480
20322273,106543,23113
21322363,98538,22986
22322450,102723,15758
23322525,47755,112980
24322597,84526,98705
25322684,98864,102679
