1 	1.0 12.703842982 186.0 1.0 2.0 2.0 4.0 75.0 185.0 27.9295921531
2 	0.0 8.60778614067 107.0 1.0 1.0 2.0 3.0 49.0 107.0 17.1961650975
3 	0.0 6.56690294916 76.0 1.0 1.0 2.0 3.0 35.0 75.8574 12.0961536785
4 	0.0 3.41797527564 43.0 1.0 1.0 1.0 2.0 15.0 42.4015 5.60264343038
5 	0.0 3.34845167344 23.0 1.0 1.0 1.0 3.0 14.0 23.0 4.52179322413
6 	0.0 2.08359133127 14.0 0.0 1.0 1.0 2.0 8.0 14.0 2.42167906982
7 	0.0 1.22316384181 5.0 0.0 1.0 1.0 1.0 3.35 5.0 0.996278465624
8 	0.0 0.819672131148 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.384460308182
9 	0.0 0.333333333333 1.0 0.0 0.0 0.0 0.5 0.9 0.9998 0.471404520791
10 	1.0 12.4177440633 180.0 1.0 2.0 2.0 4.0 73.0 179.0 27.0617677948
11 	1.0 11.7675001694 161.0 1.0 2.0 2.0 5.0 67.0 160.0487 24.1483933266
12 	0.0 11.3641079212 161.0 1.0 2.0 2.0 4.0 67.0 160.224 24.4649407035
13 	0.0 9.40124110792 128.0 1.0 2.0 2.0 4.0 54.0 128.0 19.1071014109
14 	1.0 8.82674340679 123.0 1.0 1.0 2.0 4.0 49.0 122.4634 17.6858473388
15 	0.0 9.80370218017 139.0 1.0 1.0 2.0 4.0 57.0 138.0 20.4799219098
16 	0.0 9.18959827518 140.0 1.0 1.0 2.0 3.0 55.0 140.0 20.1230976789
17 	0.0 9.87277456388 161.0 1.0 1.0 2.0 4.0 55.0 151.0 20.2989740068
18 	0.0 11.0747650699 146.0 1.0 1.0 2.0 5.0 62.0 145.0 22.5813679443
19 	0.0 9.37232217266 142.0 1.0 1.0 2.0 4.0 51.0 141.0 19.2598716168
20 	0.0 9.04901349948 112.0 1.0 1.0 2.0 4.0 52.0 112.0 18.0508968479
21 	0.0 7.30952515705 99.0 1.0 1.0 2.0 3.0 41.0 99.0 14.5683030004
22 	0.0 7.41127780652 97.0 1.0 1.0 2.0 3.0 41.0 97.0 14.2780635068
23 	0.0 7.72624588841 111.0 1.0 1.0 2.0 3.0 43.0 110.3888 16.006909602
24 	0.0 8.16750952113 100.0 1.0 1.0 2.0 4.0 44.0 99.3984 14.9887380918
25 	0.0 8.92564833853 112.0 1.0 1.0 2.0 4.0 49.0 111.0 17.5130943379
26 	0.0 7.77899223208 86.0 1.0 1.0 2.0 4.0 42.0 85.5454 14.3270351027
27 	0.0 5.56955076162 68.0 1.0 1.0 2.0 3.0 29.0 67.7068 10.2596564117
28 	0.0 5.37304591081 65.0 1.0 1.0 2.0 3.0 28.0 65.0 9.75143863025
29 	0.0 5.43434260326 65.0 1.0 1.0 2.0 3.0 29.0 65.0 9.88264238384
30 	0.0 6.66304918607 76.0 1.0 1.0 2.0 3.0 36.0 76.0 12.3317265935
31 	0.0 5.14579776134 63.0 1.0 1.0 2.0 3.0 26.0 63.0 9.07576254845
32 	0.0 4.82457194353 60.0 1.0 1.0 2.0 2.0 23.0 60.0 8.4168260558
33 	0.0 6.15462518271 68.0 1.0 1.0 2.0 3.0 33.0 68.0 11.2047889716
34 	0.0 3.71544619732 43.0 1.0 1.0 2.0 2.0 18.0 42.1507 6.06688286922
35 	0.0 5.56316715543 64.0 1.0 1.0 2.0 3.0 28.0 64.0 9.97698956404
36 	0.0 5.99657198825 71.0 1.0 1.0 2.0 3.0 33.0 71.0 11.2179999999
37 	0.0 5.22601194426 57.0 1.0 1.0 1.0 3.0 28.0 57.0 9.5196378014
38 	0.0 6.48218113612 69.0 1.0 1.0 2.0 5.0 32.0 69.0 11.0366948002
39 	0.0 3.96419280796 37.0 1.0 1.0 1.0 2.0 19.0 37.0 6.13529706714
40 	0.0 3.38239224858 42.0 1.0 1.0 1.0 2.0 15.0 42.0 5.55625641263
41 	0.0 5.7606741573 55.0 1.0 1.0 1.0 5.0 27.0 55.0 9.38596477183
42 	0.0 4.12699905927 50.0 1.0 1.0 1.0 2.0 21.0 50.0 7.34912561767
43 	0.0 3.55111633373 39.0 1.0 1.0 1.0 2.0 17.0 38.4895 5.68956615835
44 	0.0 3.05797101449 29.0 1.0 1.0 1.0 2.0 13.0 29.0 4.38870750598
45 	0.0 3.00070044361 35.0 1.0 1.0 1.0 2.0 14.0 35.0 4.78291276011
46 	0.0 2.87561672293 26.0 1.0 1.0 1.0 2.0 13.0 26.0 4.1480464537
47 	0.0 2.48952176249 23.0 1.0 1.0 1.0 2.0 10.0 23.0 3.33722154625
48 	0.0 3.47188002142 29.0 1.0 1.0 1.0 3.0 15.0 28.6267 4.88618581695
49 	0.0 3.02564102564 27.0 1.0 1.0 1.0 2.0 12.0 26.6608 4.11042571244
50 	0.0 3.33562715045 23.0 1.0 1.0 1.0 3.0 14.0 22.6804 4.49991735466
51 	0.0 2.00530906333 13.0 1.0 1.0 1.0 2.0 7.0 13.0 2.25976377067
52 	0.0 2.18679171551 16.0 1.0 1.0 1.0 2.0 8.0 16.0 2.56960268831
53 	0.0 2.85397867104 27.0 1.0 1.0 1.0 2.0 12.0 27.0 4.14681432859
54 	0.0 3.68632590651 32.0 1.0 1.0 1.0 2.0 18.0 31.7712 5.71237120618
55 	0.0 2.17770597738 16.0 0.0 1.0 1.0 2.0 9.0 16.0 2.79831446185
56 	0.0 1.73760580411 13.0 0.0 1.0 1.0 2.0 6.0 13.0 1.98484599273
57 	0.0 1.74365175333 13.0 0.0 1.0 1.0 2.0 6.0 13.0 1.93380609466
58 	0.0 2.2538320049 16.0 0.0 1.0 1.0 2.0 9.0 16.0 2.68119156298
59 	0.0 2.81623376623 18.0 0.0 1.0 1.0 3.0 11.0 18.0 3.53231778474
60 	0.0 2.13622291022 15.0 0.0 1.0 1.0 2.0 8.0 14.8709 2.50757748967
61 	0.0 1.38878676471 6.0 0.0 1.0 1.0 1.0 4.0 6.0 1.08742105804
62 	0.0 1.92256846081 13.0 0.0 1.0 1.0 2.0 8.0 12.8942 2.24631701797
63 	0.0 1.56790123457 11.0 0.0 1.0 1.0 1.0 5.0 10.911 1.6131620437
64 	0.0 1.18493150685 4.0 0.0 1.0 1.0 1.0 3.0 4.0 0.77285651132
65 	0.0 1.275 8.0 0.0 1.0 1.0 1.0 4.0 7.9361 1.08512672071
66 	0.0 1.25204582651 6.0 0.0 1.0 1.0 1.0 3.0 6.0 0.980317713552
67 	0.0 1.24761904762 6.0 0.0 1.0 1.0 1.0 3.0 6.0 0.965903991886
68 	0.0 0.967032967033 3.0 0.0 1.0 1.0 1.0 2.0 3.0 0.497257300689
69 	0.0 1.16441441441 6.0 0.0 1.0 1.0 1.0 3.0 6.0 0.891650140136
70 	0.0 1.20056497175 6.0 0.0 1.0 1.0 1.0 4.0 5.9647 1.02615497421
71 	0.0 1.21957671958 4.0 0.0 1.0 1.0 1.0 3.0 4.0 0.861853441848
72 	0.0 0.888888888889 2.0 0.0 1.0 1.0 1.0 1.0 2.0 0.436714386169
73 	0.0 1.32490974729 5.0 0.0 1.0 1.0 1.0 4.0 4.9724 1.04546143534
74 	0.0 1.13278008299 4.0 0.0 1.0 1.0 1.0 3.0 4.0 0.814166675118
75 	0.0 0.965714285714 2.0 0.0 1.0 1.0 1.0 2.0 2.0 0.511548270111
76 	0.0 0.910179640719 3.0 0.0 1.0 1.0 1.0 2.0 2.9834 0.53417738319
77 	0.0 0.8125 2.0 0.0 1.0 1.0 1.0 1.0 2.0 0.433656587306
78 	0.0 0.938596491228 2.0 0.0 1.0 1.0 1.0 2.0 2.0 0.482775014239
79 	0.0 1.14634146341 3.0 0.0 1.0 1.0 1.0 3.0 3.0 0.761715296122
80 	0.0 0.838709677419 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.367798524226
01 	1.0 13.1538496377 183.0 1.0 2.0 2.0 5.0 77.0 182.5841 27.751304295
02 	1.0 12.3392949837 171.0 1.0 2.0 2.0 4.0 72.0 170.0 25.6929874761
03 	1.0 11.3759530213 155.0 1.0 2.0 2.0 4.0 64.0 155.0 23.1272003021
04 	1.0 12.8882023752 167.0 1.0 2.0 2.0 5.0 76.0 166.0 26.4825642901
05 	1.0 11.0655033485 151.0 1.0 2.0 2.0 4.0 63.0 150.0 22.6496618607
06 	1.0 11.1975713184 139.0 1.0 2.0 2.0 4.0 65.0 138.0 22.6871537507
07 	1.0 9.03284402044 120.0 1.0 2.0 2.0 4.0 50.0 120.0 17.4585086363
08 	1.0 8.11012228895 115.0 1.0 2.0 2.0 3.0 46.0 114.0 15.9158052497
09 	1.0 8.96390203351 118.0 1.0 2.0 2.0 4.0 50.0 118.0 17.5020783716
