3253022,23,24
4253106,135698,19379
5253191,137386,17708
6253273,148186,15832
7253355,155376,22191
8253474,137719,25960
9253605,156261,28344
10253725,152417,40053
11253809,151395,35412
12253927,162341,40291
13254011,151641,39127
14254113,156343,39465
15254204,159927,50561
