1 	789831.0 827766.5 865702.0 793624.55 808798.75 827766.5 846734.25 861908.45 37935.5
2 	908849.0 937416.0 965983.0 911705.7 923132.5 937416.0 951699.5 963126.3 28567.0
3 	1029220.0 1029220.0 1029220.0 1029220.0 1029220.0 1029220.0 1029220.0 1029220.0 0.0
4 	1125676.0 1125676.0 1125676.0 1125676.0 1125676.0 1125676.0 1125676.0 1125676.0 0.0
5 	1276494.0 1276494.0 1276494.0 1276494.0 1276494.0 1276494.0 1276494.0 1276494.0 0.0
6 	1484545.0 1484545.0 1484545.0 1484545.0 1484545.0 1484545.0 1484545.0 1484545.0 0.0
7 	1703771.0 1703771.0 1703771.0 1703771.0 1703771.0 1703771.0 1703771.0 1703771.0 0.0
10 	796361.0 833980.0 871599.0 800122.9 815170.5 833980.0 852789.5 867837.1 37619.0
11 	808396.0 848936.5 889477.0 812450.05 828666.25 848936.5 869206.75 885422.95 40540.5
12 	822654.0 858845.5 895037.0 826273.15 840749.75 858845.5 876941.25 891417.85 36191.5
13 	831234.0 866826.0 902418.0 834793.2 849030.0 866826.0 884622.0 898858.8 35592.0
14 	842962.0 878266.0 913570.0 846492.4 860614.0 878266.0 895918.0 910039.6 35304.0
15 	852912.0 887848.5 922785.0 856405.65 870380.25 887848.5 905316.75 919291.35 34936.5
16 	875687.0 903916.0 932145.0 878509.9 889801.5 903916.0 918030.5 929322.1 28229.0
17 	876685.0 906868.0 937051.0 879703.3 891776.5 906868.0 921959.5 934032.7 30183.0
18 	892236.0 919932.0 947628.0 895005.6 906084.0 919932.0 933780.0 944858.4 27696.0
19 	899551.0 927411.5 955272.0 902337.05 913481.25 927411.5 941341.75 952485.95 27860.5
20 	912033.0 937770.5 963508.0 914606.75 924901.75 937770.5 950639.25 960934.25 25737.5
21 	926648.0 926648.0 926648.0 926648.0 926648.0 926648.0 926648.0 926648.0 0.0
22 	938374.0 938374.0 938374.0 938374.0 938374.0 938374.0 938374.0 938374.0 0.0
23 	947376.0 947376.0 947376.0 947376.0 947376.0 947376.0 947376.0 947376.0 0.0
24 	956645.0 956645.0 956645.0 956645.0 956645.0 956645.0 956645.0 956645.0 0.0
25 	968552.0 968552.0 968552.0 968552.0 968552.0 968552.0 968552.0 968552.0 0.0
