58 	0.0 14.4720068906 112.0 1.0 1.0 2.0 22.0 59.0 112.0 20.8259067799
59 	0.0 14.8492753623 112.0 1.0 1.0 2.0 24.0 59.0 112.0 20.9682922424
60 	0.0 14.8770063944 107.0 1.0 1.0 2.0 24.0 59.0 107.0 20.5503445638
61 	0.0 15.38091706 106.0 1.0 1.0 2.0 26.0 60.0 106.0 20.746245181
62 	0.0 15.6589415427 109.0 1.0 1.0 3.0 26.0 60.3 109.0 21.0216876395
63 	0.0 16.2971498313 110.0 1.0 1.0 4.0 28.0 62.0 109.6072 21.4819488338
64 	0.0 16.4287727104 106.0 1.0 1.0 5.0 28.0 61.0 106.0 21.1901132601
65 	0.0 16.7750208034 108.0 1.0 1.0 6.0 28.0 62.0 108.0 21.3985712382
66 	0.0 17.4001102015 107.0 1.0 1.0 7.0 29.0 63.0 106.7297 21.6118823871
67 	0.0 17.9829738933 110.0 1.0 1.0 8.0 30.0 64.0 109.7667 21.9795599589
68 	0.0 18.4434209414 108.0 1.0 1.0 9.0 31.0 64.4 108.0 21.888117685
69 	0.0 19.1159319075 109.0 1.0 1.0 10.0 32.0 65.0 108.0 22.1312422828
70 	0.0 19.3412385896 106.0 1.0 1.0 10.0 32.0 65.35 106.0 21.9498302314
71 	0.0 20.1810577191 108.0 1.0 1.0 11.0 33.0 67.0 108.0 22.4200727394
72 	0.0 20.6192922374 110.0 1.0 1.0 12.0 34.0 68.0 110.0 22.6529143572
73 	0.0 21.4996997598 107.0 1.0 1.0 14.0 35.0 68.0 106.0009 22.41566795
74 	0.0 22.3490216272 106.0 1.0 2.0 15.0 36.0 69.0 106.0 22.7427836603
75 	0.0 22.3416392747 104.0 1.0 2.0 16.0 36.0 68.0 104.0 22.2092191572
76 	0.0 23.6768392371 113.0 1.0 2.0 17.0 37.0 72.0 113.0 23.5826954253
77 	0.0 23.6150487068 108.0 1.0 4.0 18.0 37.0 69.0 108.0 22.6458386761
78 	0.0 24.2261271676 108.0 1.0 5.0 19.0 38.0 69.0 108.0 22.6663655362
79 	0.0 25.4167958965 109.0 1.0 5.0 21.0 39.0 72.0 109.0 23.3829523702
80 	0.0 26.2816120286 109.0 1.0 6.0 22.0 40.0 72.0 109.0 23.16844023
81 	0.0 26.1492330903 109.0 1.0 6.25 22.0 40.0 71.0 108.2047 22.9657501554
82 	0.0 26.827824951 106.0 1.0 7.0 23.0 40.0 71.0 106.0 22.6254975249
