1 	827091.0 861833.5 896576.0 830565.25 844462.25 861833.5 879204.75 893101.75 34742.5
2 	1006938.0 1006938.0 1006938.0 1006938.0 1006938.0 1006938.0 1006938.0 1006938.0 0.0
3 	1237820.0 1237820.0 1237820.0 1237820.0 1237820.0 1237820.0 1237820.0 1237820.0 0.0
4 	1551582.0 1551582.0 1551582.0 1551582.0 1551582.0 1551582.0 1551582.0 1551582.0 0.0
10 	830400.0 864305.5 898211.0 833790.55 847352.75 864305.5 881258.25 894820.45 33905.5
11 	840704.0 876925.0 913146.0 844326.1 858814.5 876925.0 895035.5 909523.9 36221.0
12 	858735.0 892648.5 926562.0 862126.35 875691.75 892648.5 909605.25 923170.65 33913.5
13 	878089.0 909971.0 941853.0 881277.2 894030.0 909971.0 925912.0 938664.8 31882.0
14 	895855.0 928070.5 960286.0 899076.55 911962.75 928070.5 944178.25 957064.45 32215.5
15 	917051.0 917051.0 917051.0 917051.0 917051.0 917051.0 917051.0 917051.0 0.0
16 	930252.0 930252.0 930252.0 930252.0 930252.0 930252.0 930252.0 930252.0 0.0
17 	932704.0 932704.0 932704.0 932704.0 932704.0 932704.0 932704.0 932704.0 0.0
18 	965803.0 965803.0 965803.0 965803.0 965803.0 965803.0 965803.0 965803.0 0.0
19 	986299.0 986299.0 986299.0 986299.0 986299.0 986299.0 986299.0 986299.0 0.0
20 	1007940.0 1007940.0 1007940.0 1007940.0 1007940.0 1007940.0 1007940.0 1007940.0 0.0
21 	1024385.0 1024385.0 1024385.0 1024385.0 1024385.0 1024385.0 1024385.0 1024385.0 0.0
22 	1052004.0 1052004.0 1052004.0 1052004.0 1052004.0 1052004.0 1052004.0 1052004.0 0.0
23 	1072189.0 1072189.0 1072189.0 1072189.0 1072189.0 1072189.0 1072189.0 1072189.0 0.0
24 	1086178.0 1086178.0 1086178.0 1086178.0 1086178.0 1086178.0 1086178.0 1086178.0 0.0
25 	1113853.0 1113853.0 1113853.0 1113853.0 1113853.0 1113853.0 1113853.0 1113853.0 0.0
26 	1135918.0 1135918.0 1135918.0 1135918.0 1135918.0 1135918.0 1135918.0 1135918.0 0.0
27 	1154504.0 1154504.0 1154504.0 1154504.0 1154504.0 1154504.0 1154504.0 1154504.0 0.0
28 	1179917.0 1179917.0 1179917.0 1179917.0 1179917.0 1179917.0 1179917.0 1179917.0 0.0
29 	1184124.0 1184124.0 1184124.0 1184124.0 1184124.0 1184124.0 1184124.0 1184124.0 0.0
30 	1230713.0 1230713.0 1230713.0 1230713.0 1230713.0 1230713.0 1230713.0 1230713.0 0.0
31 	1265399.0 1265399.0 1265399.0 1265399.0 1265399.0 1265399.0 1265399.0 1265399.0 0.0
32 	1286577.0 1286577.0 1286577.0 1286577.0 1286577.0 1286577.0 1286577.0 1286577.0 0.0
33 	1327142.0 1327142.0 1327142.0 1327142.0 1327142.0 1327142.0 1327142.0 1327142.0 0.0
34 	1359214.0 1359214.0 1359214.0 1359214.0 1359214.0 1359214.0 1359214.0 1359214.0 0.0
35 	1379262.0 1379262.0 1379262.0 1379262.0 1379262.0 1379262.0 1379262.0 1379262.0 0.0
36 	1398966.0 1398966.0 1398966.0 1398966.0 1398966.0 1398966.0 1398966.0 1398966.0 0.0
37 	1412601.0 1412601.0 1412601.0 1412601.0 1412601.0 1412601.0 1412601.0 1412601.0 0.0
38 	1471591.0 1471591.0 1471591.0 1471591.0 1471591.0 1471591.0 1471591.0 1471591.0 0.0
39 	1517985.0 1517985.0 1517985.0 1517985.0 1517985.0 1517985.0 1517985.0 1517985.0 0.0
40 	1547074.0 1547074.0 1547074.0 1547074.0 1547074.0 1547074.0 1547074.0 1547074.0 0.0
41 	1589002.0 1589002.0 1589002.0 1589002.0 1589002.0 1589002.0 1589002.0 1589002.0 0.0
42 	1614788.0 1614788.0 1614788.0 1614788.0 1614788.0 1614788.0 1614788.0 1614788.0 0.0
43 	1676053.0 1676053.0 1676053.0 1676053.0 1676053.0 1676053.0 1676053.0 1676053.0 0.0
44 	1716081.0 1716081.0 1716081.0 1716081.0 1716081.0 1716081.0 1716081.0 1716081.0 0.0
45 	1757073.0 1757073.0 1757073.0 1757073.0 1757073.0 1757073.0 1757073.0 1757073.0 0.0
46 	1792839.0 1792839.0 1792839.0 1792839.0 1792839.0 1792839.0 1792839.0 1792839.0 0.0
47 	1851952.0 1851952.0 1851952.0 1851952.0 1851952.0 1851952.0 1851952.0 1851952.0 0.0
01 	698046.0 722668.0 747290.0 700508.2 710357.0 722668.0 734979.0 744827.8 24622.0
02 	710508.0 744122.0 777736.0 713869.4 727315.0 744122.0 760929.0 774374.6 33614.0
03 	713985.0 745943.5 777902.0 717180.85 729964.25 745943.5 761922.75 774706.15 31958.5
04 	748992.0 775498.0 802004.0 751642.6 762245.0 775498.0 788751.0 799353.4 26506.0
05 	753316.0 780096.0 806876.0 755994.0 766706.0 780096.0 793486.0 804198.0 26780.0
06 	772563.0 801804.5 831046.0 775487.15 787183.75 801804.5 816425.25 828121.85 29241.5
07 	785415.0 811812.5 838210.0 788054.75 798613.75 811812.5 825011.25 835570.25 26397.5
08 	791159.0 820016.0 848873.0 794044.7 805587.5 820016.0 834444.5 845987.3 28857.0
09 	802452.0 843055.0 883658.0 806512.3 822753.5 843055.0 863356.5 879597.7 40603.0
