67 	0.0 9.97411313519 38.0 1.0 1.0 2.0 19.0 30.0 38.0 10.6580377644
68 	0.0 10.46782988 36.0 1.0 1.0 9.0 18.0 29.0 35.9084 10.0901228457
69 	0.0 15.6600985222 73.0 1.0 1.0 10.0 21.0 49.45 73.0 18.1845420738
70 	0.0 12.3359375 36.0 1.0 1.0 13.0 20.0 30.65 36.0 10.1239279348
71 	0.0 12.7991573034 36.0 1.0 1.0 13.0 20.0 31.0 35.9289 9.97034081258
72 	0.0 14.3427719821 36.0 1.0 2.0 16.0 22.0 32.0 36.0 10.159470811
73 	0.0 15.0288924559 36.0 1.0 8.0 16.0 22.0 32.0 36.0 9.82687048478
74 	0.0 14.795379538 35.0 1.0 8.0 15.5 21.0 30.75 35.0 9.14339624116
75 	0.0 15.4397905759 35.0 1.0 10.0 16.0 21.0 31.0 35.0 8.8464872368
76 	0.0 16.3011152416 37.0 1.0 10.0 16.0 22.0 33.0 37.0 9.23658671113
77 	0.0 16.2395437262 34.0 1.0 11.0 16.0 22.0 31.0 34.0 8.49220370376
78 	0.0 17.4221789883 36.0 1.0 13.0 17.0 23.0 33.0 36.0 8.64917026221
79 	0.0 17.9595959596 37.0 1.0 13.0 17.0 23.0 33.0 37.0 8.47303410281
80 	0.0 17.8098159509 35.0 1.0 13.0 17.0 23.0 32.0 35.0 7.85285339925
81 	0.0 20.5878661088 42.0 6.0 15.0 20.0 25.0 39.0 42.0 9.47886987502
82 	0.0 18.9179600887 36.0 6.0 14.0 18.0 24.0 33.0 36.0 7.67926406005
83 	1.0 18.7746478873 34.0 11.25 14.0 18.0 23.0 31.0 34.0 6.27132347399
84 	1.0 25.5101522843 73.0 10.0 14.0 19.0 32.0 67.0 73.0 16.8295771933
85 	1.0 15.1391304348 23.0 9.0 12.0 15.0 19.0 22.0 23.0 4.73999992024
86 	1.0 13.358974359 20.0 9.0 11.0 13.0 16.0 19.0 19.9884 3.46524018595
87 	11.0 15.5391304348 20.0 12.0 13.0 15.0 18.0 20.0 20.0 2.75771473293
88 	9.0 14.1415929204 21.0 9.6 12.0 14.0 17.0 20.0 20.9888 3.16749882242
89 	9.0 14.3451327434 21.0 10.0 11.0 14.0 17.0 20.0 21.0 3.38337923841
90 	8.0 14.0 21.0 9.0 11.0 13.0 17.0 20.0 21.0 3.49744804924
01 	0.0 4.52606429192 54.0 0.0 1.0 1.0 4.0 23.0 54.0 8.38238510338
02 	0.0 4.44881090487 53.0 0.0 1.0 1.0 4.0 23.0 53.0 8.18161322661
03 	0.0 4.59688908272 55.0 0.0 1.0 1.0 4.0 24.0 55.0 8.57094736566
04 	0.0 4.47896345902 53.0 0.0 1.0 1.0 4.0 23.0 53.0 8.27025859359
05 	0.0 4.56140606768 53.0 0.0 1.0 1.0 4.0 24.0 53.0 8.34032314052
06 	0.0 4.69083467329 57.0 0.0 1.0 1.0 4.0 24.0 57.0 8.8554398694
07 	0.0 4.56121851201 54.0 0.0 1.0 1.0 4.0 24.0 53.3173 8.38794126584
08 	0.0 4.58053149317 53.0 0.0 1.0 1.0 4.0 24.0 53.0 8.38884482148
09 	0.0 4.50669807154 53.0 0.0 1.0 1.0 4.0 23.0 53.0 8.2747778438
01 	1.0 7.80573371269 111.0 1.0 2.0 2.0 3.0 42.0 110.0 14.8920467947
02 	1.0 7.81088488645 109.0 1.0 2.0 2.0 3.0 42.0 108.9137 14.8188524449
03 	0.0 7.97345440111 112.0 1.0 2.0 2.0 3.0 43.0 112.0 15.2404364749
04 	0.0 7.95606988653 110.0 1.0 2.0 2.0 3.0 43.0 110.0 15.1625866724
05 	0.0 7.92991837883 111.0 1.0 2.0 2.0 3.0 43.0 110.0 15.180309764
06 	0.0 8.09801931236 112.0 1.0 2.0 2.0 3.0 44.0 112.0 15.4839786434
07 	0.0 8.13856678729 112.0 1.0 2.0 2.0 3.0 44.0 111.2142 15.6250009777
08 	0.0 8.30604330497 109.0 1.0 2.0 2.0 4.0 44.0 108.0 15.4881294385
09 	0.0 8.36501422631 110.0 1.0 2.0 2.0 4.0 45.0 110.0 15.834012939
01 	1.0 7.83261802575 110.0 1.0 2.0 2.0 3.0 42.0 110.0 14.8821429884
