2 , 3 , 339 , 3 , 18 , 0.166667
2 , 1 , 363 , 106 , 673 , 0.157504
2 , 3 , 351 , 5 , 32 , 0.15625
2 , 1 , 328 , 182 , 1207 , 0.150787
2 , 1 , 339 , 22 , 147 , 0.14966
2 , 1 , 3441 , 5 , 34 , 0.147059
2 , 1 , 3236 , 125 , 867 , 0.144175
2 , 1 , 3352 , 1 , 7 , 0.142857
2 , 1 , 321 , 32 , 237 , 0.135021
2 , 1 , 393 , 62 , 463 , 0.133909
2 , 2 , 3283 , 67 , 517 , 0.129594
2 , 1 , 3259 , 181 , 1402 , 0.129101
2 , 1 , 217 , 35 , 274 , 0.127737
2 , 1 , 3168 , 85 , 668 , 0.127246
2 , 1 , 537 , 83 , 656 , 0.126524
2 , 1 , 3226 , 63 , 499 , 0.126253
2 , 1 , 3163 , 102 , 836 , 0.12201
2 , 2 , 407 , 5 , 42 , 0.119048
2 , 1 , 458 , 286 , 2408 , 0.118771
2 , 1 , 462 , 287 , 2456 , 0.116857
2 , 1 , 3177 , 42 , 366 , 0.114754
2 , 1 , 3239 , 7 , 62 , 0.112903
2 , 1 , 3165 , 89 , 790 , 0.112658
2 , 1 , 491 , 371 , 3323 , 0.111646
2 , 1 , 3326 , 1 , 9 , 0.111111
2 , 1 , 345 , 113 , 1017 , 0.111111
2 , 1 , 3595 , 6 , 54 , 0.111111
2 , 1 , 3285 , 33 , 308 , 0.107143
2 , 1 , 498 , 307 , 2868 , 0.107043
2 , 1 , 2000 , 37 , 346 , 0.106936
2 , 1 , 3235 , 236 , 2231 , 0.105782
2 , 1 , 472 , 329 , 3115 , 0.105618
2 , 1 , 2003 , 164 , 1587 , 0.10334
2 , 1 , 3256 , 110 , 1067 , 0.103093
2 , 1 , 546 , 242 , 2348 , 0.103066
2 , 1 , 519 , 880 , 8575 , 0.102624
2 , 1 , 249 , 31 , 304 , 0.101974
2 , 1 , 302 , 46 , 454 , 0.101322
2 , 1 , 465 , 276 , 2727 , 0.10121
3 , 1 , 448 , 1290 , 1758 , 0.733788
3 , 1 , 3170 , 657 , 900 , 0.73
3 , 1 , 525 , 1397 , 1944 , 0.718621
3 , 1 , 534 , 43 , 62 , 0.693548
3 , 1 , 3283 , 581 , 854 , 0.680328
3 , 1 , 259 , 192 , 292 , 0.657534
3 , 1 , 266 , 91 , 139 , 0.654676
3 , 1 , 2008 , 549 , 868 , 0.632488
3 , 1 , 304 , 102 , 168 , 0.607143
3 , 2 , 3170 , 361 , 599 , 0.602671
3 , 2 , 259 , 258 , 442 , 0.58371
3 , 1 , 302 , 36 , 62 , 0.580645
3 , 2 , 525 , 958 , 1669 , 0.573996
3 , 1 , 217 , 50 , 88 , 0.568182
3 , 1 , 3256 , 149 , 263 , 0.56654
3 , 2 , 448 , 1027 , 1830 , 0.561202
3 , 1 , 3002 , 165 , 304 , 0.542763
3 , 1 , 216 , 7 , 13 , 0.538462
3 , 1 , 393 , 21 , 39 , 0.538462
3 , 1 , 339 , 23 , 43 , 0.534884
3 , 1 , 3320 , 9 , 17 , 0.529412
3 , 2 , 3283 , 367 , 702 , 0.522792
3 , 1 , 3165 , 73 , 141 , 0.51773
3 , 1 , 315 , 77 , 151 , 0.509934
3 , 1 , 3285 , 27 , 53 , 0.509434
3 , 1 , 3168 , 55 , 108 , 0.509259
3 , 1 , 3311 , 1 , 2 , 0.5
3 , 1 , 3504 , 1 , 2 , 0.5
3 , 2 , 3492 , 1 , 2 , 0.5
3 , 1 , 3329 , 2 , 4 , 0.5
3 , 1 , 3511 , 2 , 4 , 0.5
3 , 2 , 3053 , 1 , 2 , 0.5
3 , 2 , 3612 , 1 , 2 , 0.5
3 , 1 , 278 , 1 , 2 , 0.5
3 , 1 , 3520 , 1 , 2 , 0.5
3 , 1 , 3653 , 3 , 6 , 0.5
3 , 1 , 3379 , 1 , 2 , 0.5
3 , 1 , 3596 , 1 , 2 , 0.5
3 , 1 , 3437 , 3 , 6 , 0.5
3 , 1 , 3532 , 1 , 2 , 0.5
3 , 2 , 409 , 1 , 2 , 0.5
3 , 3 , 407 , 4 , 8 , 0.5
3 , 1 , 3130 , 1 , 2 , 0.5
3 , 1 , 3493 , 1 , 2 , 0.5
3 , 1 , 3303 , 2 , 4 , 0.5
3 , 1 , 3587 , 2 , 4 , 0.5
3 , 1 , 3500 , 2 , 4 , 0.5
3 , 1 , 3556 , 1 , 2 , 0.5
3 , 1 , 3441 , 3 , 6 , 0.5
3 , 1 , 3585 , 1 , 2 , 0.5
3 , 1 , 313 , 2 , 4 , 0.5
3 , 1 , 3535 , 1 , 2 , 0.5
3 , 1 , 363 , 68 , 141 , 0.48227
3 , 2 , 2008 , 278 , 585 , 0.475214
3 , 1 , 3177 , 19 , 40 , 0.475
3 , 2 , 266 , 81 , 171 , 0.473684
3 , 1 , 2000 , 25 , 53 , 0.471698
3 , 1 , 3259 , 124 , 267 , 0.464419
3 , 1 , 445 , 173 , 374 , 0.462567
3 , 3 , 259 , 22 , 48 , 0.458333
3 , 1 , 351 , 29 , 64 , 0.453125
3 , 1 , 322 , 4 , 9 , 0.444444
3 , 1 , 458 , 136 , 312 , 0.435897
3 , 1 , 3289 , 13 , 30 , 0.433333
3 , 1 , 3108 , 6 , 14 , 0.428571
3 , 1 , 471 , 9 , 21 , 0.428571
3 , 1 , 3236 , 50 , 117 , 0.42735
3 , 1 , 3226 , 54 , 128 , 0.421875
3 , 1 , 321 , 28 , 67 , 0.41791
3 , 1 , 3306 , 5 , 12 , 0.416667
3 , 3 , 525 , 127 , 308 , 0.412338
3 , 1 , 327 , 64 , 157 , 0.407643
3 , 1 , 3163 , 46 , 114 , 0.403509
3 , 1 , 3313 , 2 , 5 , 0.4
3 , 1 , 3453 , 2 , 5 , 0.4
3 , 1 , 2022 , 8 , 20 , 0.4
3 , 1 , 356 , 6 , 15 , 0.4
3 , 1 , 3630 , 2 , 5 , 0.4
3 , 1 , 3457 , 16 , 40 , 0.4
3 , 1 , 3335 , 2 , 5 , 0.4
3 , 1 , 3384 , 2 , 5 , 0.4
3 , 1 , 3304 , 2 , 5 , 0.4
3 , 1 , 3469 , 2 , 5 , 0.4
3 , 1 , 3663 , 2 , 5 , 0.4
3 , 2 , 339 , 24 , 61 , 0.393443
3 , 1 , 3664 , 40 , 103 , 0.38835
3 , 1 , 513 , 31 , 80 , 0.3875
3 , 1 , 3346 , 5 , 13 , 0.384615
3 , 1 , 3360 , 15 , 39 , 0.384615
3 , 1 , 546 , 89 , 232 , 0.383621
3 , 1 , 469 , 51 , 133 , 0.383459
3 , 1 , 253 , 23 , 60 , 0.383333
3 , 1 , 414 , 8 , 21 , 0.380952
3 , 1 , 3443 , 41 , 108 , 0.37963
3 , 1 , 462 , 83 , 219 , 0.378995
3 , 1 , 247 , 25 , 66 , 0.378788
3 , 1 , 533 , 52 , 138 , 0.376812
3 , 1 , 495 , 55 , 146 , 0.376712
3 , 1 , 366 , 3 , 8 , 0.375
3 , 1 , 3154 , 6 , 16 , 0.375
3 , 1 , 164 , 27 , 72 , 0.375
3 , 1 , 3290 , 3 , 8 , 0.375
3 , 1 , 3383 , 3 , 8 , 0.375
3 , 1 , 478 , 43 , 115 , 0.373913
3 , 1 , 401 , 31 , 83 , 0.373494
3 , 1 , 472 , 96 , 258 , 0.372093
3 , 1 , 3255 , 135 , 366 , 0.368852
3 , 1 , 212 , 40 , 109 , 0.366972
3 , 1 , 3641 , 99 , 270 , 0.366667
3 , 1 , 3243 , 19 , 52 , 0.365385
3 , 1 , 301 , 42 , 115 , 0.365217
3 , 1 , 3258 , 84 , 230 , 0.365217
3 , 1 , 492 , 77 , 211 , 0.364929
3 , 1 , 347 , 51 , 140 , 0.364286
3 , 1 , 258 , 8 , 22 , 0.363636
3 , 3 , 339 , 4 , 11 , 0.363636
3 , 1 , 503 , 69 , 190 , 0.363158
3 , 1 , 168 , 95 , 263 , 0.361217
3 , 1 , 459 , 109 , 302 , 0.360927
3 , 1 , 485 , 35 , 97 , 0.360825
3 , 1 , 519 , 284 , 788 , 0.360406
4 , 3 , 266 , 15 , 15 , 1
4 , 3 , 291 , 8 , 8 , 1
4 , 3 , 285 , 168 , 168 , 1
4 , 3 , 282 , 1 , 1 , 1
4 , 3 , 281 , 54 , 54 , 1
4 , 3 , 280 , 31 , 31 , 1
4 , 3 , 279 , 6 , 6 , 1
4 , 3 , 276 , 5 , 5 , 1
4 , 3 , 275 , 2 , 2 , 1
4 , 3 , 268 , 24 , 24 , 1
4 , 3 , 267 , 76 , 76 , 1
4 , 3 , 293 , 169 , 169 , 1
4 , 3 , 265 , 38 , 38 , 1
4 , 3 , 264 , 4 , 4 , 1
4 , 3 , 261 , 1 , 1 , 1
4 , 3 , 260 , 2 , 2 , 1
4 , 3 , 259 , 150 , 150 , 1
4 , 3 , 257 , 11 , 11 , 1
4 , 3 , 254 , 55 , 55 , 1
4 , 3 , 253 , 40 , 40 , 1
4 , 3 , 252 , 26 , 26 , 1
4 , 3 , 251 , 50 , 50 , 1
4 , 3 , 308 , 7 , 7 , 1
4 , 3 , 320 , 7 , 7 , 1
4 , 3 , 319 , 29 , 29 , 1
4 , 3 , 317 , 29 , 29 , 1
4 , 3 , 316 , 10 , 10 , 1
4 , 3 , 315 , 14 , 14 , 1
4 , 3 , 314 , 3 , 3 , 1
4 , 3 , 313 , 1 , 1 , 1
4 , 3 , 312 , 30 , 30 , 1
4 , 3 , 311 , 15 , 15 , 1
4 , 3 , 309 , 8 , 8 , 1
4 , 3 , 249 , 9 , 9 , 1
4 , 3 , 307 , 32 , 32 , 1
4 , 3 , 305 , 31 , 31 , 1
4 , 3 , 304 , 8 , 8 , 1
4 , 3 , 303 , 33 , 33 , 1
4 , 3 , 302 , 9 , 9 , 1
4 , 3 , 301 , 28 , 28 , 1
4 , 3 , 297 , 97 , 97 , 1
4 , 3 , 296 , 12 , 12 , 1
4 , 3 , 295 , 8 , 8 , 1
4 , 2 , 3712 , 3 , 3 , 1
4 , 3 , 157 , 4 , 4 , 1
4 , 3 , 151 , 78 , 78 , 1
4 , 3 , 150 , 12 , 12 , 1
4 , 3 , 146 , 12 , 12 , 1
4 , 3 , 143 , 2 , 2 , 1
4 , 3 , 128 , 57 , 57 , 1
4 , 3 , 127 , 80 , 80 , 1
4 , 3 , 82 , 2 , 2 , 1
4 , 3 , 79 , 13 , 13 , 1
4 , 3 , 72 , 27 , 27 , 1
4 , 3 , 161 , 18 , 18 , 1
4 , 2 , 3711 , 28 , 28 , 1
4 , 2 , 3709 , 23 , 23 , 1
4 , 2 , 3705 , 24 , 24 , 1
4 , 2 , 3701 , 16 , 16 , 1
4 , 2 , 3699 , 18 , 18 , 1
4 , 2 , 3697 , 14 , 14 , 1
4 , 2 , 3693 , 1 , 1 , 1
4 , 2 , 3690 , 11 , 11 , 1
4 , 2 , 3689 , 3 , 3 , 1
4 , 2 , 3688 , 51 , 51 , 1
4 , 3 , 228 , 19 , 19 , 1
4 , 3 , 248 , 1 , 1 , 1
4 , 3 , 247 , 12 , 12 , 1
4 , 3 , 242 , 1 , 1 , 1
4 , 3 , 241 , 1 , 1 , 1
4 , 3 , 239 , 4 , 4 , 1
4 , 3 , 238 , 11 , 11 , 1
4 , 3 , 237 , 55 , 55 , 1
4 , 3 , 236 , 61 , 61 , 1
4 , 3 , 232 , 2 , 2 , 1
4 , 3 , 229 , 124 , 124 , 1
4 , 3 , 321 , 5 , 5 , 1
4 , 3 , 223 , 68 , 68 , 1
4 , 3 , 217 , 9 , 9 , 1
4 , 3 , 212 , 54 , 54 , 1
4 , 3 , 195 , 20 , 20 , 1
4 , 3 , 174 , 57 , 57 , 1
4 , 3 , 173 , 86 , 86 , 1
